SongID,spotify_track_duration_ms,spotify_track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre_emb_1,genre_emb_2,genre_emb_3,genre_emb_4,genre_emb_5,genre_emb_6,genre_emb_7,genre_emb_8,genre_emb_9,genre_emb_10,genre_emb_11,genre_emb_12,genre_emb_13,genre_emb_14,genre_emb_15,genre_emb_16,first_week,last_week,peak_position,weeks_on_chart,hit
IrresistibleFall Out Boy,206506.0,0,0.4839999999999999,0.938,2.0,-3.114,1.0,0.105,0.0633,0.0,0.248,0.397,164.992,4.0,-0.33936748,0.4341062,-0.022630492,-0.18671612,-0.123208135,1.4561338,0.467737,-0.35233805,-1.1293473,-0.2034254,0.69866794,0.735126,-0.143314,0.90793544,0.19529288,-1.2249751,2015-01-24,2016-03-05,48,14,0
Post To BeOmarion Featuring Chris Brown & Jhene Aiko,226580.0,1,0.7329999999999999,0.676,10.0,-5.655,0.0,0.0432,0.0697,0.0,0.2079999999999999,0.7009999999999998,97.448,4.0,-0.6567887,-0.15733705,-0.31862348,0.06037114,0.33710542,-1.2607553,0.13179755,-0.38776913,-0.55678433,-0.42461067,0.86626923,0.5032336,-0.0823987,0.50979173,0.120760724,0.26329488,2015-01-24,2015-10-03,13,37,0
Blank SpaceI Prevail,240927.0,0,0.437,0.8629999999999999,11.0,-5.28,0.0,0.0941,0.00302,0.0,0.1439999999999999,0.233,194.073,4.0,1.1693816,1.1521653,-0.5199046,0.8101439,0.18378785,-0.8155777,-1.1583273,-0.22651438,1.0738994,-0.48759133,0.35780796,-1.0845401,1.93404,-0.68554056,1.3742946,-1.2561594,2015-01-24,2015-01-24,90,1,0
Uma ThurmanFall Out Boy,211573.0,0,0.623,0.956,4.0,-2.608,0.0,0.0753,0.1189999999999999,0.000227,0.6169999999999999,0.7389999999999999,149.958,4.0,-0.33936748,0.4341062,-0.022630492,-0.18671612,-0.123208135,1.4561338,0.467737,-0.35233805,-1.1293473,-0.2034254,0.69866794,0.735126,-0.143314,0.90793544,0.19529288,-1.2249751,2015-01-31,2015-10-24,22,27,0
The BodyWale Featuring Jeremih,232661.0,1,0.4929999999999999,0.542,9.0,-8.016,1.0,0.076,0.0773999999999999,0.0,0.2389999999999999,0.1719999999999999,109.399,4.0,-0.5664504,-0.19022492,-0.302944,0.0584041,0.059087016,0.17108728,-0.38370222,-0.19481732,-0.7604993,0.28287715,0.46107787,-0.6167382,-0.3739883,0.36244148,-0.6042903,0.14407891,2015-01-31,2015-03-07,87,6,0
GloryCommon & John Legend,272727.0,0,0.567,0.5869999999999999,9.0,-5.626,0.0,0.0417,0.8669999999999999,0.0,0.13,0.572,83.046,4.0,0.45190892,0.13668445,0.32379943,0.59230316,-0.79283863,0.005045089,-0.596521,-0.75881094,-0.25599933,0.064151384,-0.51865137,0.116533354,-0.650082,-0.3458971,0.15294282,-0.22851126,2015-01-31,2015-03-14,49,3,0
SugarMaroon 5,235493.0,1,0.748,0.788,1.0,-7.055,1.0,0.0334,0.0591,0.0,0.0863,0.884,120.076,4.0,-2.2264361,0.00947386,-0.3438825,0.5197393,1.016091,-0.6705601,0.21223333,0.17048717,-0.7471484,-0.61124104,0.61350065,-0.68615097,-0.27933994,1.1127102,1.4278371,-0.025521636,2015-01-31,2015-11-14,2,42,1
Heartbeat SongKelly Clarkson,198733.0,0,0.49,0.798,6.0,-3.66,1.0,0.0489,0.0137,0.0,0.0627,0.4789999999999999,149.109,4.0,-0.56551427,-0.18726029,0.309349,-0.01231913,0.19029282,-0.19924304,0.35068625,-0.2082459,-0.5162627,-0.2178837,0.36577612,-0.19672158,-0.22872344,0.55446714,0.40485683,0.11854459,2015-01-31,2015-06-13,21,20,0
HomegrownZac Brown Band,205000.0,0,0.7169999999999999,0.796,6.0,-3.677,1.0,0.0303,0.0189,8.9e-05,0.19,0.942,105.017,4.0,0.27223778,-0.59639484,-0.46037897,0.27649683,0.6466669,-0.6034078,0.22320735,-0.2113196,-0.297927,0.04974243,0.549018,0.042883784,0.16686696,-0.10788089,0.5518213,1.0800891,2015-01-31,2015-06-13,35,20,0
Say You DoDierks Bentley,219360.0,0,0.4769999999999999,0.7369999999999999,3.0,-8.166,1.0,0.0345,0.122,0.00167,0.105,0.468,147.959,4.0,0.27223778,-0.59639484,-0.46037897,0.27649683,0.6466669,-0.6034078,0.22320735,-0.2113196,-0.297927,0.04974243,0.549018,0.042883784,0.16686696,-0.10788089,0.5518213,1.0800891,2015-01-31,2015-05-30,52,18,0
Slow MotionTrey Songz,197854.0,0,0.7329999999999999,0.4079999999999999,7.0,-7.833999999999999,0.0,0.0388,0.679,3.9e-05,0.11,0.2909999999999999,94.947,4.0,-1.1240517,-0.29838157,-0.25765806,-0.32104206,0.058486663,-0.4709154,0.5218098,-0.23610727,-0.5772308,-0.43608665,0.7025078,-0.20926937,0.4689787,0.45838255,0.224195,0.200557,2015-02-07,2015-08-22,26,26,0
FourFiveSecondsRihanna & Kanye West & Paul McCartney,188238.0,0,0.5759999999999998,0.267,2.0,-5.668,1.0,0.044,0.878,0.0,0.1189999999999999,0.326,205.888,4.0,-0.015086365,-0.447647,0.10712643,-0.33475786,-0.31429374,0.07159438,0.3096263,-0.49322623,-0.23992594,-0.0081603285,0.20446292,-0.117514275,0.7813808,0.23165937,-0.076453514,-0.39148504,2015-02-07,2015-06-20,4,20,1
ImmortalsFall Out Boy,189386.0,0,0.6129999999999999,0.874,2.0,-3.594,1.0,0.0697,0.00139,2e-06,0.656,0.543,108.038,4.0,-0.33936748,0.4341062,-0.022630492,-0.18671612,-0.123208135,1.4561338,0.467737,-0.35233805,-1.1293473,-0.2034254,0.69866794,0.735126,-0.143314,0.90793544,0.19529288,-1.2249751,2015-02-07,2015-04-25,72,8,0
SomebodyNatalie La Rose Featuring Jeremih,189906.0,0,0.83,0.52,0.0,-8.714,1.0,0.0376,0.0007919999999999,1.3e-05,0.0656,0.7349999999999999,104.99,4.0,-0.2701986,-0.42726606,0.34355548,-0.17687897,-0.58818007,-0.022466883,1.1927716,0.11421807,-0.27673906,-2.0342295,0.49539182,1.3348529,-1.0923308,0.66080564,1.7135601,0.7714148,2015-02-07,2015-08-01,10,26,1
Worth ItFifth Harmony Featuring Kid Ink,224573.0,0,0.884,0.765,8.0,-3.865,1.0,0.0882,0.063,7e-06,0.1179999999999999,0.5939999999999999,99.987,4.0,-0.5230645,-0.5101844,0.23960929,-0.007989514,0.672995,-0.2380279,0.6855241,0.11463308,-0.30590525,-0.67658716,0.051077604,0.0733373,-0.074245155,-0.22717912,0.029398423,-0.24525912,2015-02-07,2015-11-07,12,36,0
Trap QueenFetty Wap,222093.0,1,0.746,0.873,7.0,-3.803,1.0,0.128,0.0244,0.0,0.3539999999999999,0.817,148.075,4.0,-0.31159168,0.29250938,0.051389314,-0.45914444,-0.030327613,-0.17983344,-0.007752514,-0.19855788,-0.7049314,0.44868937,0.37818736,-0.4612229,-0.034588147,0.80047625,-0.38827395,0.0028600455,2015-02-07,2016-01-30,2,52,1
Truffle ButterNicki Minaj Featuring Drake & Lil Wayne,219226.0,1,0.896,0.672,10.0,-6.875,0.0,0.0479,0.0525,3.1e-05,0.12,0.523,105.098,4.0,-0.39639336,-0.31679472,-0.3070218,0.036675356,0.24510577,-0.44582853,0.273141,-0.4674899,-0.5610255,-0.2794057,0.34045678,0.03125001,-0.17989059,0.65550697,0.11444549,0.027529716,2015-02-07,2015-06-20,14,20,0
Talking BodyTove Lo,238426.0,1,0.7359999999999999,0.761,4.0,-5.449,0.0,0.0338,0.0966,0.0,0.0823,0.114,119.999,4.0,-0.25539,-1.2131937,-0.2377358,0.016149294,-0.060754847,0.3215488,0.37343258,-0.29421934,-0.44513708,0.11952617,0.9277605,0.1262186,0.4306856,-0.24583659,0.5592329,-0.44993114,2015-02-14,2015-09-05,12,30,0
BudapestGeorge Ezra,200733.0,0,0.7169999999999999,0.455,5.0,-8.303,1.0,0.0276,0.0845999999999999,0.0,0.11,0.389,127.81,4.0,-1.0046294,-0.57978916,-0.32270697,-0.84520656,0.55080074,0.06702864,-0.5968161,0.3618349,-1.1553777,-0.6036166,-0.11399901,0.043166667,0.05817728,-0.26034972,0.43787274,0.3344921,2015-02-14,2015-07-18,32,23,0
ChainsNick Jonas,203106.0,0,0.5889999999999999,0.6109999999999999,0.0,-5.881,0.0,0.0459,0.0151,0.0,0.0757,0.121,76.006,4.0,0.04022655,-0.2760526,0.2079134,0.6480484,0.13374782,-0.11929629,0.4973076,-0.19066608,-0.65338725,-0.28254914,0.3194816,0.15787148,0.07413829,0.7305492,0.37859717,-0.08097831,2015-02-14,2015-06-27,13,20,0
I BetCiara,287933.0,1,0.7429999999999999,0.6179999999999999,8.0,-7.227,1.0,0.0732,0.076,0.0,0.0731,0.2849999999999999,129.034,4.0,-0.39639336,-0.31679472,-0.3070218,0.036675356,0.24510577,-0.44582853,0.273141,-0.4674899,-0.5610255,-0.2794057,0.34045678,0.03125001,-0.17989059,0.65550697,0.11444549,0.027529716,2015-02-14,2015-06-13,43,14,0
ShotsImagine Dragons,191266.0,0,0.7379999999999999,0.768,11.0,-7.045,0.0,0.0348,0.381,0.1449999999999999,0.1,0.6029999999999999,120.013,4.0,1.597952,0.2332605,0.6162753,-1.3320057,-0.29634228,1.2393478,1.1997216,1.4926269,-1.9311279,0.1518389,1.173486,0.95235515,-0.9418326,1.8561063,1.915404,-1.0487031,2015-02-14,2015-03-07,75,3,0
BlessingsBig Sean Featuring Drake,252040.0,1,0.789,0.621,10.0,-7.684999999999999,0.0,0.2829999999999999,0.315,0.0,0.136,0.158,118.891,4.0,-0.39821583,0.006708379,0.030982917,0.25555333,-0.42737055,0.36797842,-0.22284481,-0.37425074,-0.6007798,0.6145748,0.14721565,-0.433554,-0.29090515,0.5660365,-1.0616238,0.35484892,2015-02-21,2015-07-04,28,20,0
HotelKid Ink Featuring Chris Brown,218880.0,1,0.774,0.5749999999999998,10.0,-7.004,0.0,0.1729999999999999,0.00521,0.0,0.194,0.665,102.858,4.0,-0.7646569,-0.30780882,-0.3860839,0.25088012,-0.09202707,-0.54158694,-0.28647834,-0.5379945,-0.91303474,-0.4130861,0.69365466,-0.4808399,-0.6785548,0.21821027,-0.671167,0.3332346,2015-02-21,2015-02-21,96,1,0
A Little Too MuchShawn Mendes,187026.0,0,0.553,0.507,11.0,-6.24,1.0,0.0304,0.4729999999999999,0.0,0.108,0.57,83.093,4.0,0.0036897361,0.10287848,0.24638663,0.6905246,-0.027356759,0.42401123,0.48780787,0.16554517,-0.37530798,0.70034003,-0.36025083,0.06999633,-0.45932984,0.6505407,0.33386737,-0.43399182,2015-02-21,2015-02-21,94,1,0
Girl CrushLittle Big Town,193320.0,0,0.5,0.225,0.0,-10.22,1.0,0.0302,0.8419999999999999,0.0,0.112,0.3549999999999999,173.788,3.0,-0.20941146,-0.38080025,-0.12155137,0.29237023,0.5029105,-0.5241312,0.28237528,-0.2311906,-0.3146833,0.031031515,0.5315496,-0.0864428,0.2891262,0.1770155,0.6448047,0.876025,2015-02-21,2015-08-15,18,24,0
Lay Me DownSam Smith,219535.0,0,0.468,0.19,4.0,-11.138,1.0,0.0373,0.919,0.0,0.107,0.326,125.319,4.0,-1.361907,-0.619684,-0.17763703,0.57557726,0.8664901,-0.618881,-0.25808725,0.48939472,-1.2085592,-0.06350899,1.0835637,0.24901234,-0.12972468,0.5032525,1.1461914,-0.36491013,2015-02-21,2015-07-04,8,20,1
Where You BelongThe Weeknd,297773.0,0,0.548,0.433,9.0,-7.944,0.0,0.0333,0.19,0.0,0.163,0.1,120.009,4.0,-0.9118182,-0.1623108,0.0218092,1.0182114,-0.14050484,-0.40753758,-0.22220682,0.44934884,-0.7084181,-0.02171131,-0.28114507,0.1348358,-0.8350015,0.37400064,0.73952943,-0.80189496,2015-02-28,2015-02-28,95,1,0
Little Red WagonMiranda Lambert,204386.0,0,0.5839999999999999,0.813,6.0,-7.221,1.0,0.0582,0.0297,0.000197,0.272,0.774,95.081,4.0,-0.2993184,0.10073914,0.120717645,0.2724957,0.41019973,-0.41913247,0.6257127,-0.55483687,-0.28081462,-0.31940588,0.3776852,0.01735539,-0.3211169,0.16527727,0.7754164,0.8185309,2015-02-28,2015-05-09,55,11,0
I Put A Spell On YouAnnie Lennox,212047.0,0,0.568,0.3549999999999999,2.0,-7.99,0.0,0.0359,0.4189999999999999,1e-05,0.126,0.2909999999999999,174.034,3.0,0.46292704,0.56527704,0.49899516,-0.43109274,-0.18743853,0.71129996,0.30660903,0.06520347,-0.23966798,0.17945142,0.7713072,-0.08040907,-0.40689296,0.36729714,-0.121358946,-0.21093547,2015-02-28,2015-02-28,97,1,0
10 BandsDrake,177733.0,1,0.8349999999999999,0.756,7.0,-3.789,1.0,0.382,0.23,0.0,0.0801,0.87,173.0,4.0,-0.15700278,0.030106436,-0.44859067,0.101534344,-0.16046247,0.1449553,-0.23530054,-0.35097915,-0.4652748,0.61636674,0.10899331,-0.63416374,-1.268898,0.1415231,-0.8640156,0.24030869,2015-02-28,2015-05-23,58,13,0
Keep Your MoneyEmpire Cast Featuring Jussie Smollett,149293.0,0,0.74,0.761,10.0,-8.252,0.0,0.321,0.0369,1.5e-05,0.33,0.771,149.779,4.0,0.77458537,0.55176455,0.39760903,-0.038721114,-0.37531185,1.5884186,0.3473683,-0.19948605,0.23504868,1.0924436,0.4643544,-0.11918338,1.028547,0.21555427,0.5337281,1.2517503,2015-02-28,2015-02-28,99,1,0
Used ToDrake Featuring Lil Wayne,268480.0,1,0.925,0.4289999999999999,10.0,-7.663,0.0,0.122,0.0795,0.000256,0.0815,0.319,96.002,4.0,-0.15700278,0.030106436,-0.44859067,0.101534344,-0.16046247,0.1449553,-0.23530054,-0.35097915,-0.4652748,0.61636674,0.10899331,-0.63416374,-1.268898,0.1415231,-0.8640156,0.24030869,2015-02-28,2015-03-07,84,2,0
What Kind Of ManFlorence + The Machine,216176.0,0,0.313,0.635,11.0,-4.676,0.0,0.0431,0.0229,0.0,0.129,0.224,114.776,4.0,-0.65051854,-0.3257601,-0.49977785,0.66462374,0.9063878,0.15081756,0.4407186,-0.31324452,-0.5964582,0.276864,-0.28314424,0.8804379,0.59615743,0.033085976,0.12314271,-0.29804528,2015-02-28,2015-03-07,88,2,0
EnergyDrake,181933.0,1,0.7429999999999999,0.571,11.0,-8.038,1.0,0.505,0.329,0.0,0.522,0.571,172.056,4.0,-0.15700278,0.030106436,-0.44859067,0.101534344,-0.16046247,0.1449553,-0.23530054,-0.35097915,-0.4652748,0.61636674,0.10899331,-0.63416374,-1.268898,0.1415231,-0.8640156,0.24030869,2015-02-28,2015-07-11,26,20,0
One Last TimeAriana Grande,197266.0,0,0.628,0.5929999999999999,8.0,-5.036,1.0,0.0323,0.093,2e-06,0.096,0.104,125.026,4.0,-0.23058169,-0.8404215,0.26920718,0.39510253,0.28919527,-0.27653417,0.21064085,0.0033904675,-0.7934585,-0.6120706,0.47606626,-0.08322814,0.08321116,0.45609358,0.27279404,-0.273561,2015-02-28,2015-07-11,13,20,0
LegendDrake,241853.0,1,0.7149999999999999,0.561,1.0,-7.605,1.0,0.0720999999999999,0.024,0.0,0.0768999999999999,0.2969999999999999,100.076,4.0,-0.15700278,0.030106436,-0.44859067,0.101534344,-0.16046247,0.1449553,-0.23530054,-0.35097915,-0.4652748,0.61636674,0.10899331,-0.63416374,-1.268898,0.1415231,-0.8640156,0.24030869,2015-02-28,2015-05-16,52,12,0
PreachDrake Featuring PARTYNEXTDOOR,236973.0,1,0.563,0.501,11.0,-8.041,0.0,0.4259999999999999,0.2079999999999999,7.9e-05,0.104,0.398,130.288,4.0,-0.15700278,0.030106436,-0.44859067,0.101534344,-0.16046247,0.1449553,-0.23530054,-0.35097915,-0.4652748,0.61636674,0.10899331,-0.63416374,-1.268898,0.1415231,-0.8640156,0.24030869,2015-02-28,2015-03-07,82,2,0
"Honey, I'm Good.Andy Grammer",199263.0,0,0.752,0.775,9.0,-7.288999999999999,1.0,0.0546,0.0324,0.0,0.3509999999999999,0.5949999999999999,122.014,4.0,-0.7249156,-0.36100823,0.06477845,0.5485757,0.37673205,-0.74384075,0.3089421,-0.111315034,-0.6713449,-0.4244966,0.7894311,0.018145263,-0.28120965,0.6553694,0.45631808,-0.12806621,2015-02-28,2015-10-10,9,31,1
WonderlandTaylor Swift,245560.0,0,0.4219999999999999,0.692,3.0,-5.447,1.0,0.0549,0.0493,2.6e-05,0.1769999999999999,0.197,184.014,4.0,-0.14824224,-0.65469706,0.16953236,0.03317836,0.5768158,0.7568464,-0.057979286,0.33046934,-0.83070433,-0.011129141,-0.25016195,-0.3987518,0.10547882,0.49802524,0.55798805,-0.45200425,2015-03-07,2015-03-07,51,1,0
6 GodDrake,180666.0,1,0.8569999999999999,0.639,2.0,-8.622,1.0,0.128,0.0239,0.0,0.121,0.4769999999999999,105.504,4.0,-0.15700278,0.030106436,-0.44859067,0.101534344,-0.16046247,0.1449553,-0.23530054,-0.35097915,-0.4652748,0.61636674,0.10899331,-0.63416374,-1.268898,0.1415231,-0.8640156,0.24030869,2015-03-07,2015-03-07,83,1,0
6 ManDrake,167653.0,1,0.798,0.529,8.0,-9.288,1.0,0.4819999999999999,0.227,0.0,0.114,0.3679999999999999,78.967,4.0,-0.15700278,0.030106436,-0.44859067,0.101534344,-0.16046247,0.1449553,-0.23530054,-0.35097915,-0.4652748,0.61636674,0.10899331,-0.63416374,-1.268898,0.1415231,-0.8640156,0.24030869,2015-03-07,2015-03-07,97,1,0
Now & ForeverDrake,281320.0,1,0.5749999999999998,0.515,6.0,-7.325,1.0,0.0324,0.132,0.0,0.1019999999999999,0.0946,107.945,4.0,-0.15700278,0.030106436,-0.44859067,0.101534344,-0.16046247,0.1449553,-0.23530054,-0.35097915,-0.4652748,0.61636674,0.10899331,-0.63416374,-1.268898,0.1415231,-0.8640156,0.24030869,2015-03-07,2015-03-07,95,1,0
No Tellin'Drake,310933.0,1,0.8269999999999998,0.4769999999999999,7.0,-10.408,0.0,0.275,0.535,0.0,0.136,0.558,95.03,4.0,-0.15700278,0.030106436,-0.44859067,0.101534344,-0.16046247,0.1449553,-0.23530054,-0.35097915,-0.4652748,0.61636674,0.10899331,-0.63416374,-1.268898,0.1415231,-0.8640156,0.24030869,2015-03-07,2015-03-14,81,2,0
Go Hard Or Go HomeWiz Khalifa & Iggy Azalea,232772.0,0,0.651,0.7409999999999999,4.0,-5.067,0.0,0.0408,0.00293,1.2e-05,0.217,0.386,168.02,4.0,-0.21170035,0.2783514,-0.39139122,0.43258134,-0.38529074,0.39301068,-0.47604364,-0.6571134,-0.42327008,0.98650694,0.14148019,-0.72342813,-0.20072675,0.06763166,-0.90550435,0.30857643,2015-03-07,2015-04-25,86,2,0
Know YourselfDrake,275840.0,1,0.7349999999999999,0.41,11.0,-8.734999999999998,0.0,0.2,0.19,0.0,0.341,0.164,114.812,4.0,-0.15700278,0.030106436,-0.44859067,0.101534344,-0.16046247,0.1449553,-0.23530054,-0.35097915,-0.4652748,0.61636674,0.10899331,-0.63416374,-1.268898,0.1415231,-0.8640156,0.24030869,2015-03-07,2015-07-18,53,20,0
Raise 'Em UpKeith Urban Featuring Eric Church,184946.0,0,0.6089999999999999,0.788,4.0,-7.855,1.0,0.0416,0.645,3.7e-05,0.1739999999999999,0.54,108.053,4.0,0.14448924,0.0733573,0.0488528,0.20725626,0.6045511,-0.28278524,0.32817084,-0.68959224,-0.37638763,-0.47174355,0.43092996,0.11389405,-0.8525027,-0.09025718,0.75492865,1.3065931,2015-03-14,2015-06-13,56,14,0
You're So BeautifulEmpire Cast Featuring Jussie Smollett & Yazz,213906.0,0,0.78,0.7389999999999999,7.0,-5.355,1.0,0.0656,0.0085299999999999,0.0,0.045,0.7039999999999998,122.026,4.0,0.77458537,0.55176455,0.39760903,-0.038721114,-0.37531185,1.5884186,0.3473683,-0.19948605,0.23504868,1.0924436,0.4643544,-0.11918338,1.028547,0.21555427,0.5337281,1.2517503,2015-03-14,2015-04-04,47,4,0
Nobody LoveTori Kelly,203453.0,0,0.753,0.7089999999999999,1.0,-5.132,0.0,0.0347,0.00634,0.000896,0.0967,0.572,99.966,4.0,0.12680043,-0.16067691,0.29832193,0.34039617,-0.08619753,0.16202,0.6144681,-0.25166517,-0.37340984,-0.10695859,0.34955275,0.097100735,0.5472487,0.6796586,0.46632147,-0.05475384,2015-03-14,2015-05-23,60,11,0
First KissKid Rock,280346.0,0,0.6149999999999999,0.889,4.0,-2.539,1.0,0.0371,0.00388,0.0,0.0947,0.659,131.96,4.0,0.0017730594,0.45641428,-0.41390735,0.5002918,-0.10920117,-0.009952098,0.25854808,-0.025738895,0.09649199,-0.39666674,-0.6052188,0.41102645,0.2265737,-0.7935256,-0.4505726,-0.4959674,2015-03-14,2015-03-14,66,1,0
You Are In LoveTaylor Swift,267106.0,0,0.4739999999999999,0.48,2.0,-8.894,1.0,0.0622,0.7069999999999999,0.000108,0.0903,0.319,170.109,4.0,-0.14824224,-0.65469706,0.16953236,0.03317836,0.5768158,0.7568464,-0.057979286,0.33046934,-0.83070433,-0.011129141,-0.25016195,-0.3987518,0.10547882,0.49802524,0.55798805,-0.45200425,2015-03-14,2015-03-14,83,1,0
All Your FaultBig Sean Featuring Kanye West,224386.0,1,0.6089999999999999,0.7379999999999999,5.0,-4.444,0.0,0.3569999999999999,0.321,0.0,0.232,0.525,199.915,5.0,-0.39821583,0.006708379,0.030982917,0.25555333,-0.42737055,0.36797842,-0.22284481,-0.37425074,-0.6007798,0.6145748,0.14721565,-0.433554,-0.29090515,0.5660365,-1.0616238,0.35484892,2015-03-14,2015-03-14,80,1,0
I Want You To KnowZedd Featuring Selena Gomez,240000.0,0,0.5799999999999998,0.8459999999999999,9.0,-2.876,0.0,0.0573,0.00537,7e-06,0.1449999999999999,0.3659999999999999,129.998,4.0,-0.6381706,-0.20508727,0.13380212,-0.3066374,-0.2361753,-0.785041,0.09335858,0.05380509,0.31976676,0.3166078,0.05210469,-0.41891304,0.38410378,-0.29797474,-0.2733206,0.022687066,2015-03-14,2015-06-27,17,16,0
SmokeA Thousand Horses,219080.0,0,0.442,0.788,7.0,-5.508,1.0,0.0288,0.0409,8.7e-05,0.386,0.4279999999999999,149.624,4.0,0.05303502,-0.7506368,-0.52644753,0.19976273,0.85704386,0.2879119,-0.34898677,-0.19749418,-0.4820548,0.36342937,0.53206575,-0.36767408,0.5875884,-0.092339575,0.65716296,0.9370033,2015-03-14,2015-07-25,47,20,0
One Man Can Change The WorldBig Sean Featuring Kanye West & John Legend,254626.0,1,0.677,0.5789999999999998,8.0,-6.665,0.0,0.16,0.773,0.0,0.11,0.312,157.967,4.0,-0.39821583,0.006708379,0.030982917,0.25555333,-0.42737055,0.36797842,-0.22284481,-0.37425074,-0.6007798,0.6145748,0.14721565,-0.433554,-0.29090515,0.5660365,-1.0616238,0.35484892,2015-03-14,2015-09-26,82,10,0
Watch MeSilento,185142.0,0,0.821,0.759,8.0,-8.541,1.0,0.121,0.247,0.0,0.321,0.962,140.01,4.0,0.50418246,-1.3825282,1.0005718,-1.1078676,0.6069063,-0.5661305,-0.4170853,2.157277,-0.23244266,1.5604932,0.25042352,0.51869285,-1.593029,-0.74453866,1.2907611,-1.4120857,2015-03-14,2016-02-27,3,51,1
ParadiseBig Sean,215440.0,1,0.796,0.646,11.0,-5.596,1.0,0.271,0.0496,0.0,0.111,0.272,127.943,4.0,-0.39821583,0.006708379,0.030982917,0.25555333,-0.42737055,0.36797842,-0.22284481,-0.37425074,-0.6007798,0.6145748,0.14721565,-0.433554,-0.29090515,0.5660365,-1.0616238,0.35484892,2015-03-14,2015-03-14,99,1,0
New RomanticsTaylor Swift,230466.0,0,0.633,0.889,5.0,-5.87,1.0,0.0715,0.00463,0.000458,0.0658,0.5839999999999999,121.956,4.0,-0.14824224,-0.65469706,0.16953236,0.03317836,0.5768158,0.7568464,-0.057979286,0.33046934,-0.83070433,-0.011129141,-0.25016195,-0.3987518,0.10547882,0.49802524,0.55798805,-0.45200425,2015-03-21,2016-05-07,46,8,0
MonsterMeek Mill,170882.0,1,0.67,0.75,11.0,-4.954,1.0,0.2049999999999999,0.0103,0.0,0.338,0.529,94.405,4.0,-0.20380649,-0.28335428,0.18718529,0.14310744,0.116714284,0.1288391,-0.36263114,-0.34365568,-0.63544524,0.21312769,0.30745548,-0.30757812,-0.30988976,0.3829121,-0.8199226,0.42202973,2015-03-21,2015-03-21,96,1,0
ConquerorEmpire Cast Featuring Estelle & Jussie Smollett,268426.0,0,0.573,0.59,0.0,-6.37,1.0,0.0344,0.2979999999999999,0.0,0.105,0.375,130.016,4.0,0.77458537,0.55176455,0.39760903,-0.038721114,-0.37531185,1.5884186,0.3473683,-0.19948605,0.23504868,1.0924436,0.4643544,-0.11918338,1.028547,0.21555427,0.5337281,1.2517503,2015-03-21,2015-03-28,42,2,0
AdoreCashmere Cat Featuring Ariana Grande,216000.0,0,0.331,0.6139999999999999,5.0,-5.588,0.0,0.0586,0.0668,1.3e-05,0.108,0.201,139.849,4.0,-1.172723,-0.20155564,-0.052887775,-0.064848475,-0.49327335,-0.44209534,1.0571623,0.5854854,-0.85113937,0.011173892,0.29060096,-0.353415,0.37320215,0.24820805,0.23938015,-0.47519565,2015-03-21,2015-03-21,93,1,0
"All DayKanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",310906.0,1,0.8549999999999999,0.638,9.0,-4.968,0.0,0.1429999999999999,0.0648,0.0,0.162,0.4119999999999999,122.967,4.0,0.1467146,0.06235492,0.37040657,0.82329607,-0.10911399,0.1669964,0.23851082,-1.770436,-0.012784421,0.48345324,-0.34957218,-0.036511958,-1.3250327,-0.34355637,-1.8203042,0.19103211,2015-03-21,2015-06-27,15,15,0
She Don't Love YouEric Paslay,262053.0,0,0.36,0.333,7.0,-8.490999999999998,1.0,0.0285,0.335,1e-06,0.114,0.17,74.53,1.0,0.026114201,-0.35606268,-0.31874907,0.13004236,0.6065563,-0.01681577,-0.07674193,0.055171777,-0.3875127,0.06167648,0.37390846,-0.15054743,0.2067736,-0.056626,0.70532167,0.82508814,2015-03-21,2015-06-06,77,12,0
Where Are U NowSkrillex & Diplo With Justin Bieber,216339.0,0,0.451,0.876,7.0,-5.378,1.0,0.0362,0.0227,0.0999,0.104,0.3529999999999999,139.908,4.0,-0.5662806,0.26431978,-0.05793099,-0.009468757,-0.21476886,-0.7327026,0.41545254,0.5258083,0.21295512,-0.43255758,0.06458676,-0.3582756,-0.017865567,-0.4944307,0.07274073,0.45742384,2015-03-21,2016-01-23,8,45,1
I Really Like YouCarly Rae Jepsen,204773.0,0,0.622,0.808,5.0,-4.701,1.0,0.0418,0.00543,5.6e-05,0.215,0.5989999999999999,122.121,4.0,-0.56412476,-0.53755635,-0.25460997,0.5871407,-0.033645175,-0.06493962,0.5387541,0.14633068,-0.500311,-0.07846804,0.64699274,0.30555728,-0.025521994,0.29672596,0.020425979,-0.65126646,2015-03-21,2015-08-01,39,20,0
Don't ItBilly Currington,184506.0,0,0.503,0.824,3.0,-4.039,1.0,0.0524,0.083,0.0,0.21,0.448,161.981,4.0,0.27223778,-0.59639484,-0.46037897,0.27649683,0.6466669,-0.6034078,0.22320735,-0.2113196,-0.297927,0.04974243,0.549018,0.042883784,0.16686696,-0.10788089,0.5518213,1.0800891,2015-03-21,2015-08-01,44,20,0
