index,SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity
63,(He's) The Great ImpostorThe Fleetwoods,The Fleetwoods,(He's) The Great Impostor,"['adult standards', 'brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'vocal harmony group']",2NBfPm9rWk2nYVDengT80Z,https://p.scdn.co/mp3-preview/aad77e322af047f2644169ec946930187f58e0d9?cid=b8d3901151d34489a160e3cf0ab1fa94,132101.0,False,The Fleetwoods Greatest Hits,0.499,0.249,5.0,-11.793,1.0,0.0422,0.7329999999999999,0.0,0.105,0.539,117.163,4.0,15.0
64,(Here They Come) From All Over The WorldJan & Dean,Jan & Dean,(Here They Come) From All Over The World,['christmas instrumental'],5TrvERHRtiRshORTehfs0w,,164600.0,False,Surf City: The Best Of Jan & Dean,0.461,0.68,0.0,-10.699,1.0,0.0446,0.621,8e-06,0.906,0.957,149.771,4.0,15.0
65,(Hey Won't You Play) Another Somebody Done Somebody Wrong SongB.J. Thomas,B.J. Thomas,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic country pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",0b7qiL1rLbUUpGXczt7p5T,,206066.0,False,Reunion,0.637,0.528,4.0,-11.287,1.0,0.0328,0.7439999999999999,0.0,0.114,0.7019999999999998,124.806,4.0,40.0
66,(Hot S**t) Country GrammarNelly,Nelly,(Hot S**t) Country Grammar,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",,,,,,,,,,,,,,,,,,
67,(How Bout A Little Hand For) The Boys In The BandThe Boys In The Band,The Boys In The Band,(How Bout A Little Hand For) The Boys In The Band,[],,,,,,,,,,,,,,,,,,
68,(How Can I Write On Paper) What I Feel In My HeartJim Reeves,Jim Reeves,(How Can I Write On Paper) What I Feel In My Heart,"['adult standards', 'nashville sound', 'rock-and-roll']",,,,,,,,,,,,,,,,,,
69,(How I Spent My Summer Vacation) Or A Day At The Beach With Pedro & Man - PCheech & Chong,Cheech & Chong,(How I Spent My Summer Vacation) Or A Day At The Beach With Pedro & Man - P,[],,,,,,,,,,,,,,,,,,
70,(How To Be A) MillionaireABC,ABC,(How To Be A) Millionaire,[],3zC02nmo5OrDDMW3U905AU,,215733.0,False,How To Be A Zillionaire,0.7179999999999999,0.755,2.0,-9.683,1.0,0.0534,0.281,1.2e-05,0.0614,0.8319999999999999,121.678,4.0,29.0
71,(I Believe) There's Nothing Stronger Than Our LovePaul Anka/Odia Coates,Paul Anka/Odia Coates,(I Believe) There's Nothing Stronger Than Our Love,,,,,,,,,,,,,,,,,,,
72,(I Can Feel Those Vibrations) This Love Is RealJackie Wilson,Jackie Wilson,(I Can Feel Those Vibrations) This Love Is Real,"['adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",2QM3bCcmAwiuwDvhIispV8,https://p.scdn.co/mp3-preview/341d37a9332998e830abfbcdb46bf65a6dd8139c?cid=b8d3901151d34489a160e3cf0ab1fa94,175146.0,False,The Ultimate Jackie Wilson,0.63,0.8,2.0,-6.002,1.0,0.15,0.4289999999999999,0.0,0.3,0.7359999999999999,120.811,4.0,26.0
73,(I Can Feel Your Love) Slipping AwayBarbara Mason,Barbara Mason,(I Can Feel Your Love) Slipping Away,"['classic soul', 'funk', 'motown', 'philly soul', 'quiet storm', 'southern soul']",37kJMIJyTv96Tns8QgsOJn,https://p.scdn.co/mp3-preview/0692f0732a4bf399249151bcc57edd0d62138b5b?cid=b8d3901151d34489a160e3cf0ab1fa94,199626.0,False,Cooler Than Ice: Arctic Records and the Rise of Philly Soul,0.44,0.4269999999999999,0.0,-5.455,1.0,0.0254,0.563,0.0,0.2949999999999999,0.335,77.412,3.0,16.0
74,(I Can't Get No) SatisfactionThe Rolling Stones,The Rolling Stones,(I Can't Get No) Satisfaction,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']",2PzU4IB8Dr6mxV3lHuaG34,,222813.0,False,Out Of Our Heads,0.7249999999999999,0.8529999999999999,2.0,-7.841999999999999,1.0,0.0353,0.0348,0.127,0.196,0.904,136.282,4.0,78.0
75,(I Can't Help You) I'm Falling TooSkeeter Davis,Skeeter Davis,(I Can't Help You) I'm Falling Too,"['brill building pop', 'nashville sound']",5MXe6dKcR6iO33GWzVW8cr,https://p.scdn.co/mp3-preview/c116a9c6b95d4b6384d9320685e84388b9ac6364?cid=b8d3901151d34489a160e3cf0ab1fa94,165266.0,False,The Essential Skeeter Davis,0.6169999999999999,0.197,9.0,-12.145,1.0,0.0267,0.777,0.0,0.133,0.384,91.209,4.0,23.0
76,"(I Could Only) Whisper Your NameHarry Connick, Jr.","Harry Connick, Jr.",(I Could Only) Whisper Your Name,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']",68EKUNtzGVapUS30PJDVKs,https://p.scdn.co/mp3-preview/fe4b109b248e6c714e37278ee5039ddfc66bc83b?cid=b8d3901151d34489a160e3cf0ab1fa94,289970.0,False,She,0.682,0.572,5.0,-7.067,0.0,0.045,0.191,0.2039999999999999,0.0504,0.8439999999999999,89.083,4.0,34.0
77,(I Cried at) Laura's WeddingBarbara Lynn,Barbara Lynn,(I Cried at) Laura's Wedding,"['classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",1kWnbqS0pNBX9UNFIdBoXw,https://p.scdn.co/mp3-preview/31d79bfd866c910c4fe0b619e0e0ee8f5d8c3622?cid=b8d3901151d34489a160e3cf0ab1fa94,158213.0,False,The Jamie Singles Collection 1962-1965,0.5789999999999998,0.2989999999999999,7.0,-8.729,1.0,0.0304,0.84,4.7e-05,0.117,0.194,89.46299999999998,3.0,2.0
78,(I Do The) Shimmy ShimmyBobby Freeman,Bobby Freeman,(I Do The) Shimmy Shimmy,"['doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",2FQcPtw6VJ8t2D8YC6OiCC,https://p.scdn.co/mp3-preview/835a6d254c287a4af69dcb1e6dda0c9db5f70791?cid=b8d3901151d34489a160e3cf0ab1fa94,157466.0,False,Greatest Hits,0.508,0.8569999999999999,2.0,-5.498,1.0,0.04,0.74,0.0,0.3649999999999999,0.891,88.57899999999998,4.0,3.0
79,(I Don't Care) Only Love MeSteve Lawrence,Steve Lawrence,(I Don't Care) Only Love Me,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'vocal jazz']",2tve82MQkxXX1WsdxpI4sk,,153600.0,False,The Best Of,0.56,0.516,5.0,-12.275,0.0,0.183,0.468,0.000107,0.1729999999999999,0.8249999999999998,141.812,4.0,13.0
80,(I Don't Want To Love You But) You Got Me AnywaySutherland Brothers And Quiver,Sutherland Brothers And Quiver,(I Don't Want To Love You But) You Got Me Anyway,['classic uk pop'],,,,,,,,,,,,,,,,,,
81,(I Hate) Everything About YouThree Days Grace,Three Days Grace,(I Hate) Everything About You,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge']",6rUp7v3l8yC4TKxAAR5Bmx,https://p.scdn.co/mp3-preview/8893669447625edf76339cdd67a338dad034a7ea?cid=b8d3901151d34489a160e3cf0ab1fa94,231480.0,False,Three Days Grace (Deluxe Version),0.498,0.83,6.0,-5.157,0.0,0.0421,0.00461,0.0,0.139,0.453,89.342,4.0,74.0
82,(I Just) Died In Your ArmsCutting Crew,Cutting Crew,(I Just) Died In Your Arms,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0YPXkQthLWrhNGoKTbwCJ8,,278626.0,False,The Best Of Cutting Crew,0.632,0.7269999999999999,11.0,-11.209,0.0,0.0438,0.0119,7.6e-05,0.0678,0.499,124.919,4.0,70.0
83,(I Know I Got) SkillzShaquille O'Neal,Shaquille O'Neal,(I Know I Got) Skillz,['new jersey rap'],0TEQ2QmFXnHCgQvYuvsbp2,https://p.scdn.co/mp3-preview/6a164d9db727f8583342cbd3d7b125b66e9e5332?cid=b8d3901151d34489a160e3cf0ab1fa94,263053.0,False,Shaq Diesel,0.801,0.875,7.0,-9.705,1.0,0.0995,0.00366,0.4249999999999999,0.182,0.637,91.983,4.0,33.0
84,(I Know) I'm Losing YouRare Earth,Rare Earth,(I Know) I'm Losing You,"['blues rock', 'classic rock', 'motown']",18bZGZU0wZ2lV1SEDoXqqr,,215986.0,False,Ecology,0.38,0.532,6.0,-14.477,1.0,0.0434,0.537,4.6e-05,0.321,0.79,99.865,4.0,32.0
85,(I Know) I'm Losing YouRod Stewart With Faces,Rod Stewart With Faces,(I Know) I'm Losing You,,,,,,,,,,,,,,,,,,,
86,(I Know) I'm Losing YouThe Temptations,The Temptations,(I Know) I'm Losing You,"['adult standards', 'brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul']",6y8o4V2R2dSt2ijgL8C72W,,149493.0,False,With A Lot O' Soul,0.634,0.503,5.0,-11.89,1.0,0.0282,0.5,0.0,0.0465,0.813,109.57,4.0,44.0
87,(I Know) I'm Losing YouUptown,Uptown,(I Know) I'm Losing You,[],,,,,,,,,,,,,,,,,,
88,(I Love You) Don't You Forget ItPerry Como,Perry Como,(I Love You) Don't You Forget It,"['adult standards', 'brill building pop', 'easy listening', 'vocal jazz']",,,,,,,,,,,,,,,,,,
89,(I Never Promised You A) Rose GardenMartina McBride,Martina McBride,(I Never Promised You A) Rose Garden,"['contemporary country', 'country', 'country dawn', 'country road']",6goA1BGYQSSricr7oV8r8m,https://p.scdn.co/mp3-preview/65d5137fd83ff2c10c628502147570042302d06a?cid=b8d3901151d34489a160e3cf0ab1fa94,195573.0,False,The Essential Martina McBride,0.5769999999999998,0.7279999999999999,2.0,-6.944,1.0,0.0478,0.503,0.0,0.133,0.78,131.908,4.0,30.0
90,(I Remember) Summer MorningVanity Fare,Vanity Fare,(I Remember) Summer Morning,"['bubblegum pop', 'classic uk pop', 'merseybeat']",5iDkKAJZxGaqIo4Z32ZbjD,https://p.scdn.co/mp3-preview/10809612f825fcf98d914d9cda3485edb226d95f?cid=b8d3901151d34489a160e3cf0ab1fa94,178418.0,False,Early in the Morning,0.528,0.341,4.0,-12.768,0.0,0.03,0.922,0.0,0.135,0.337,111.336,4.0,3.0
91,(I Wanna) Dance With The TeacherThe Olympics,The Olympics,(I Wanna) Dance With The Teacher,"['doo-wop', 'rhythm and blues']",3rHQ8LI3Rrw2hy7H4FtbFw,https://p.scdn.co/mp3-preview/d6e33d7dfe1f63f3458d0eb4e71285ed2fea2ce3?cid=b8d3901151d34489a160e3cf0ab1fa94,107317.0,False,The Very Best of the Olympics,0.567,0.458,4.0,-15.353,1.0,0.0623,0.4279999999999999,0.0412,0.3559999999999999,0.8289999999999998,85.18899999999998,4.0,1.0
92,(I Wanna) Love My Life AwayGene Pitney,Gene Pitney,(I Wanna) Love My Life Away,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",1fNR9tY52D1V79V5eNqxxx,https://p.scdn.co/mp3-preview/5be4e9acd6d2bf25525372ae5811c06a7f5789a2?cid=b8d3901151d34489a160e3cf0ab1fa94,114906.0,False,The Best Of Gene Pitney,0.548,0.694,0.0,-9.356000000000002,1.0,0.0359,0.811,5.4e-05,0.5959999999999999,0.924,136.36,4.0,26.0
93,(I Wanna) TestifyThe Parliaments,The Parliaments,(I Wanna) Testify,[],0xAqhyWvTkfcdFgm7dozMO,https://p.scdn.co/mp3-preview/ba2d79fa2c43227fb4ba82b005dec1cfd4bf87d8?cid=b8d3901151d34489a160e3cf0ab1fa94,183693.0,False,So Fine: '60s One Hit Wonders,0.668,0.7019999999999998,10.0,-5.75,1.0,0.033,0.336,0.0,0.0521,0.754,105.227,4.0,16.0
94,(I was) Born To CryDion,Dion,(I was) Born To Cry,"['canadian pop', 'dance pop']",5P6O4yi0sZ4JUOJAlmZvxM,,147560.0,False,The Best Of Dion & The Belmonts,0.396,0.568,7.0,-11.25,0.0,0.0639,0.322,0.0,0.1809999999999999,0.6069999999999999,119.676,4.0,28.0
95,(I Washed My Hands In) Muddy WaterJohnny Rivers,Johnny Rivers,(I Washed My Hands In) Muddy Water,"['brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'rock-and-roll', 'soft rock']",,,,,,,,,,,,,,,,,,
96,(I Will Be Your) Shadow In The StreetAllan Clarke,Allan Clarke,(I Will Be Your) Shadow In The Street,[],,,,,,,,,,,,,,,,,,
97,(I'd Know You) AnywhereAshford & Simpson,Ashford & Simpson,(I'd Know You) Anywhere,"['broadway', 'hollywood', 'show tunes']",,,,,,,,,,,,,,,,,,
98,(I'll Be With You In) Apple Blossom TimeTab Hunter,Tab Hunter,(I'll Be With You In) Apple Blossom Time,['deep adult standards'],7p4NwdRBX4tbBaQBRZXnTM,https://p.scdn.co/mp3-preview/53a0d13997c23738b4ffaa1e5e47f7a7b0115f20?cid=b8d3901151d34489a160e3cf0ab1fa94,130759.0,False,Your Pop - Tastic! Collectio,0.5849999999999999,0.45,8.0,-9.468,1.0,0.0357,0.8559999999999999,5e-06,0.0777,0.627,130.16,4.0,8.0
99,(I'm A) Road RunnerJr. Walker & The All Stars,Jr. Walker & The All Stars,(I'm A) Road Runner,"['outlaw country', 'redneck']",5llZqDjRHnn5pAUswFqQCf,,165946.0,False,Shotgun,0.755,0.695,5.0,-6.56,1.0,0.0281,0.0533,0.0,0.2949999999999999,0.8509999999999999,125.256,4.0,48.0
100,(I'm A) YoYo ManRick Cunha,Rick Cunha,(I'm A) YoYo Man,[],,,,,,,,,,,,,,,,,,
101,(I'm Going By) The Stars In Your EyesRon Banks And The Dramatics,Ron Banks And The Dramatics,(I'm Going By) The Stars In Your Eyes,,,,,,,,,,,,,,,,,,,
102,(I'm Just A) Fool For YouGene Chandler,Gene Chandler,(I'm Just A) Fool For You,"['brill building pop', 'chicago soul', 'classic soul', 'doo-wop', 'motown', 'northern soul', 'rhythm and blues', 'soul', 'southern soul']",0FESeUvkf85Xj65Yv08Ovf,https://p.scdn.co/mp3-preview/3d981e7011684b95bdf45714180e40b2bf04293e?cid=b8d3901151d34489a160e3cf0ab1fa94,160853.0,False,The Girl Don't Care,0.564,0.623,2.0,-9.553,1.0,0.0319,0.2879999999999999,1.3e-05,0.0947,0.911,110.613,4.0,8.0
103,(I'm Not Your) Steppin' StoneThe Monkees,The Monkees,(I'm Not Your) Steppin' Stone,"['brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']",7dvtNWoHd3ioEBmIl0s3In,https://p.scdn.co/mp3-preview/43d579d5bcc7d92a53c7b4b9146a5d2c645f9d30?cid=b8d3901151d34489a160e3cf0ab1fa94,146533.0,False,More of The Monkees (Deluxe Edition),0.537,0.677,5.0,-4.437,1.0,0.0301,0.0151,0.000199,0.0981,0.324,131.477,4.0,45.0
104,(I'm So) Afraid Of Losing You AgainCharley Pride,Charley Pride,(I'm So) Afraid Of Losing You Again,"['classic country pop', 'country', 'country rock', 'nashville sound']",5drsRsgpbfvKGlhMcb5hKt,https://p.scdn.co/mp3-preview/26fabb75f960a3e8ae44bfc7903f651cf063cadc?cid=b8d3901151d34489a160e3cf0ab1fa94,173320.0,False,Greatest Hits Collection,0.525,0.3539999999999999,4.0,-12.332,1.0,0.0344,0.466,3.9e-05,0.246,0.495,109.498,4.0,30.0
105,(I'm Watching) Every Little Move You MakeLittle Peggy March,Little Peggy March,(I'm Watching) Every Little Move You Make,['brill building pop'],,,,,,,,,,,,,,,,,,
106,(i've Been) Searchin' So LongChicago,Chicago,(i've Been) Searchin' So Long,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",3z9pBucv2HHp1gYaTcQwiI,https://p.scdn.co/mp3-preview/4380998b256a31e82ce8ac356476655a14fa1151?cid=b8d3901151d34489a160e3cf0ab1fa94,268426.0,False,Chicago VII (Expanded & Remastered),0.194,0.5909999999999999,0.0,-6.181,1.0,0.0318,0.1179999999999999,6.4e-05,0.2,0.164,171.066,4.0,41.0
107,(I've Got) BonnieBobby Rydell,Bobby Rydell,(I've Got) Bonnie,"['adult standards', 'brill building pop', 'bubblegum pop', 'deep adult standards', 'doo-wop', 'merseybeat', 'rock-and-roll', 'rockabilly']",5XbZjYB4z9OIJhutiDJeSV,,147000.0,False,The Best Of Bobby Rydell,0.329,0.398,2.0,-7.385,1.0,0.0286,0.77,0.0,0.2419999999999999,0.698,75.194,4.0,10.0
108,(I've Got) Spring FeverLittle Willie John,Little Willie John,(I've Got) Spring Fever,"['rhythm and blues', 'rock-and-roll', 'soul', 'southern soul']",2QgRceE7yUSn82yLDAA3ZS,https://p.scdn.co/mp3-preview/1abfac68ff69a358974ece3f993716a3f4ad0c5c?cid=b8d3901151d34489a160e3cf0ab1fa94,131533.0,False,28 Big Ones,0.699,0.373,0.0,-12.653,1.0,0.0812999999999999,0.801,0.518,0.0763999999999999,0.73,134.923,4.0,2.0
109,(I've Had) The Time Of My LifeBill Medley & Jennifer Warnes,Bill Medley & Jennifer Warnes,(I've Had) The Time Of My Life,['soft rock'],4BFMQ15vXr626UOoZL8bUI,https://p.scdn.co/mp3-preview/a8fb0eb28d9d8f6ca56252a18ba84ecbe434a294?cid=b8d3901151d34489a160e3cf0ab1fa94,289066.0,False,Platinum & Gold Collection,0.7,0.781,6.0,-8.255,0.0,0.0507,0.0874,0.00342,0.059,0.385,108.695,4.0,70.0
110,(I've Had) The Time Of My LifeGlee Cast,Glee Cast,(I've Had) The Time Of My Life,"['glee club', 'hollywood', 'post-teen pop']",1wYDz3NuqlGxPnQDX8OuV6,https://p.scdn.co/mp3-preview/160f06753d3555c8699ed1d9165de2c79c076023?cid=b8d3901151d34489a160e3cf0ab1fa94,277560.0,False,Glee: The Musi,0.459,0.77,9.0,-5.996,1.0,0.0472,0.0765,0.0,0.0879,0.168,110.705,4.0,49.0
111,(If Loving You Is Wrong) I Don't Want To Be RightBarbara Mandrell,Barbara Mandrell,(If Loving You Is Wrong) I Don't Want To Be Right,"['classic country pop', 'country', 'country gospel', 'country rock']",1cxjGdsHJn2vo17AbWLFzu,,185013.0,False,Ultimate Collection: Barbara Mandrell,0.628,0.536,4.0,-10.905,0.0,0.0324,0.038,1.2e-05,0.115,0.7039999999999998,74.86199999999998,4.0,35.0
112,(If Loving You Is Wrong) I Don't Want To Be RightLuther Ingram,Luther Ingram,(If Loving You Is Wrong) I Don't Want To Be Right,"['classic soul', 'memphis soul', 'southern soul']",54K7o2yNOMZYCtEDnfD6wI,https://p.scdn.co/mp3-preview/ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06?cid=b8d3901151d34489a160e3cf0ab1fa94,216800.0,False,(If Loving You Is Wrong) I Don't Want to Be Right,0.502,0.451,4.0,-7.423,0.0,0.0438,0.2829999999999999,0.0,0.154,0.531,140.474,4.0,48.0
113,(If There Was) Any Other WayCeline Dion,Celine Dion,(If There Was) Any Other Way,"['canadian pop', 'dance pop']",5yh5RqpOXYN3iiJe07mNNf,https://p.scdn.co/mp3-preview/e83a3577c394cf3cdf6454ce84928b465a6d902d?cid=b8d3901151d34489a160e3cf0ab1fa94,240093.0,False,Unison,0.671,0.784,7.0,-8.672,0.0,0.0322,0.2389999999999999,4e-06,0.139,0.904,124.013,4.0,28.0
114,(if You Add) All The Love In The WorldMac Davis,Mac Davis,(if You Add) All The Love In The World,"['bubblegum pop', 'country rock']",1P7yXlWH1VjAlu8x1cawmb,https://p.scdn.co/mp3-preview/e2a485c347ff96be72541be9844b5d8509a52615?cid=b8d3901151d34489a160e3cf0ab1fa94,213106.0,False,The Best Of Mac Davis,0.371,0.433,10.0,-10.908,1.0,0.0343,0.66,1.3e-05,0.1029999999999999,0.3589999999999999,159.27,4.0,5.0
115,"(If You Cry) True Love, True LoveThe Drifters",The Drifters,"(If You Cry) True Love, True Love","['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'motown', 'rock-and-roll', 'rockabilly', 'soul']",2mfo3AK0aZzTGcXD0LnLqx,https://p.scdn.co/mp3-preview/be6dadb63180875512f1ab3dbdd1458c5f16920b?cid=b8d3901151d34489a160e3cf0ab1fa94,141426.0,False,Up On The Roof: The Best Of The Drifters,0.511,0.2359999999999999,0.0,-14.496,1.0,0.043,0.67,0.0,0.0953,0.196,141.222,4.0,16.0
116,(If You Let Me Make Love To You Then) Why Can't I Touch You?Ronnie Dyson,Ronnie Dyson,(If You Let Me Make Love To You Then) Why Can't I Touch You?,['classic soul'],5QQOXL6qvhobRG7zfjQCXW,https://p.scdn.co/mp3-preview/087b7171b494a0ee6c3e319c3456d48192e903b7?cid=b8d3901151d34489a160e3cf0ab1fa94,203746.0,False,(If You Let Me Make Love To You Then) Why Can't I Touch You? (Expanded Edition),0.398,0.692,0.0,-8.596,1.0,0.045,0.496,0.0,0.394,0.65,93.907,4.0,20.0
117,(If You Want It) Do It YourselfGloria Gaynor,Gloria Gaynor,(If You Want It) Do It Yourself,['disco'],0ACUDVTtBKgPLo1R9Mj43L,,170866.0,False,20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor,0.686,0.895,6.0,-6.731,0.0,0.126,0.1439999999999999,1.2e-05,0.197,0.7289999999999999,110.354,4.0,11.0
118,(If You're Not In It For Love) I'm Outta Here!/The Woman In MeShania Twain,Shania Twain,(If You're Not In It For Love) I'm Outta Here!/The Woman In Me,"['canadian country', 'canadian pop', 'country', 'country dawn', 'dance pop']",,,,,,,,,,,,,,,,,,
119,(If You're Wondering If I Want You To) I Want You ToWeezer,Weezer,(If You're Wondering If I Want You To) I Want You To,"['alternative rock', 'modern rock', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",09aDV0TC2RfWFU5IwZfIdG,,208773.0,False,Raditude (Deluxe),0.7039999999999998,0.8689999999999999,11.0,-5.708,0.0,0.0442,0.00219,0.000117,0.127,0.8,110.015,4.0,51.0
120,(It Never Happens) In Real LifeChuck Jackson,Chuck Jackson,(It Never Happens) In Real Life,"['classic soul', 'motown', 'northern soul', 'rhythm and blues', 'southern soul']",4qpH2D4VQfOCdV7zYkt8Hr,https://p.scdn.co/mp3-preview/87678873155ef117cbe88aa6e9390c06e17d48f4?cid=b8d3901151d34489a160e3cf0ab1fa94,165440.0,False,Super Hits,0.696,0.459,3.0,-8.464,1.0,0.0303,0.691,0.0331,0.138,0.8489999999999999,119.069,4.0,5.0
121,(It's Been A Long Time) Pretty BabyGino & Gina,Gino & Gina,(It's Been A Long Time) Pretty Baby,"['classic canadian rock', 'mellow gold', 'soft rock', 'yacht rock']",,,,,,,,,,,,,,,,,,
122,(It's Just) The Way That You Love MePaula Abdul,Paula Abdul,(It's Just) The Way That You Love Me,"['dance pop', 'europop', 'new wave pop', 'pop rock', 'urban contemporary']",,,,,,,,,,,,,,,,,,
123,(It's No) SinThe Duprees featuring Joey Vann,The Duprees featuring Joey Vann,(It's No) Sin,"['brill building pop', 'doo-wop', 'rhythm and blues']",2iuFmbFY7FfPJtEeHmyKOE,https://p.scdn.co/mp3-preview/dbe8aa7b490aa87f6b7c0e739e5b0a827a6c9f4e?cid=b8d3901151d34489a160e3cf0ab1fa94,162533.0,False,For Collectors Only,0.3529999999999999,0.377,7.0,-9.358,1.0,0.0294,0.8589999999999999,7.5e-05,0.068,0.4919999999999999,107.691,3.0,11.0
124,(It's The Way) Nature Planned ItFour Tops,Four Tops,(It's The Way) Nature Planned It,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",77ofWAzg1VoiK0mek1pYC0,,227386.0,False,Nature Planned It,0.5769999999999998,0.6039999999999999,1.0,-8.412,1.0,0.0337,0.539,0.00418,0.0794,0.7209999999999999,92.295,4.0,32.0
125,(It) Feels So GoodSteven Tyler,Steven Tyler,(It) Feels So Good,['modern country rock'],3xuzbqmCALn6Ua8JeOrnZl,https://p.scdn.co/mp3-preview/401ffd88ff860f54ab5bb46b86c4be412e06e164?cid=b8d3901151d34489a160e3cf0ab1fa94,211293.0,False,(It) Feels So Good,0.7379999999999999,0.952,6.0,-3.386,0.0,0.0515,0.0631,0.0,0.216,0.899,122.0,4.0,33.0
126,(Just Like) Romeo & JulietThe Reflections,The Reflections,(Just Like) Romeo & Juliet,[],7iSG8g8HVyGz8pgMD5cG6B,https://p.scdn.co/mp3-preview/f5b8a46c63b94876d8ea3831f1364206ad316d62?cid=b8d3901151d34489a160e3cf0ab1fa94,127893.0,False,Doo Wop Love,0.773,0.8629999999999999,3.0,-9.321,1.0,0.0356,0.2049999999999999,0.5859999999999999,0.188,0.976,145.384,4.0,28.0
127,(Just Like) Romeo And JulietSha Na Na,Sha Na Na,(Just Like) Romeo And Juliet,['hollywood'],3UDSfh7CyfmbZ2TbmafkHV,https://p.scdn.co/mp3-preview/c58b6ee762323cadf2ef943eeb74343b748daec7?cid=b8d3901151d34489a160e3cf0ab1fa94,136240.0,False,Grease For Peace: The Best of Sha Na Na,0.749,0.7379999999999999,3.0,-11.538,1.0,0.0388,0.168,5e-06,0.113,0.979,141.185,4.0,11.0
128,(Just Like) Starting OverJohn Lennon,John Lennon,(Just Like) Starting Over,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock']",5y0YreEOnQiKFAnCrcFIXz,,236546.0,False,Double Fantasy Stripped Down,0.7009999999999998,0.79,9.0,-6.16,1.0,0.0724999999999999,0.3009999999999999,6.1e-05,0.1789999999999999,0.4209999999999999,99.104,4.0,57.0
129,(Keep Feeling) FascinationThe Human League,The Human League,(Keep Feeling) Fascination,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'synthpop']",0ZfZaT7NByalxa6bct5G67,,224733.0,False,The Very Best Of The Human League,0.7109999999999999,0.6089999999999999,0.0,-9.042,1.0,0.0763999999999999,0.381,1e-06,0.2039999999999999,0.674,118.132,4.0,45.0
